date,product_id,product_name,category,sales,is_weekend,is_holiday,holiday_name,is_black_friday,is_diwali_season,is_bulk_order,supplier_disruption,disruption_type,disruption_severity,demand_spike,demand_spike_reason,competitor_stockout,price_event,lead_time_days,supply_available,uncertainty
2025-03-25,P2,Wheat Flour,Grocery,148,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.1887
2025-03-26,P2,Wheat Flour,Grocery,154,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.19
2025-03-27,P2,Wheat Flour,Grocery,176,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.1981
2025-03-28,P2,Wheat Flour,Grocery,181,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2078
2025-03-29,P2,Wheat Flour,Grocery,100,1,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2303
2025-03-30,P2,Wheat Flour,Grocery,93,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.242
2025-03-31,P2,Wheat Flour,Grocery,136,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2413
2025-04-01,P2,Wheat Flour,Grocery,139,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2425
2025-04-02,P2,Wheat Flour,Grocery,159,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2438
2025-04-03,P2,Wheat Flour,Grocery,171,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2395
2025-04-04,P2,Wheat Flour,Grocery,175,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2328
2025-04-05,P2,Wheat Flour,Grocery,112,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.215
2025-04-06,P2,Wheat Flour,Grocery,143,1,0,,0,0,0,0,,0.0,1,competitor_stockout,1,0,6,1.0,0.1492
2025-04-07,P2,Wheat Flour,Grocery,202,0,0,,0,0,1,0,,0.0,1,competitor_stockout,1,0,9,1.0,0.1847
2025-04-08,P2,Wheat Flour,Grocery,217,0,0,,0,0,0,0,,0.0,1,competitor_stockout,1,0,5,1.0,0.2089
2025-04-09,P2,Wheat Flour,Grocery,241,0,0,,0,0,0,0,,0.0,1,competitor_stockout,1,0,7,1.0,0.2449
2025-04-10,P2,Wheat Flour,Grocery,174,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2436
2025-04-11,P2,Wheat Flour,Grocery,176,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2434
2025-04-12,P2,Wheat Flour,Grocery,106,1,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2526
2025-04-13,P2,Wheat Flour,Grocery,89,1,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.3244
2025-04-14,P2,Wheat Flour,Grocery,62,0,1,2025-04-14,0,0,0,0,,0.0,0,,0,0,8,1.0,0.4416
2025-04-15,P2,Wheat Flour,Grocery,174,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.4257
2025-04-16,P2,Wheat Flour,Grocery,156,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.3516
2025-04-17,P2,Wheat Flour,Grocery,174,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.3516
2025-04-18,P2,Wheat Flour,Grocery,67,0,1,2025-04-18,0,0,0,0,,0.0,0,,0,0,9,1.0,0.4135
2025-04-19,P2,Wheat Flour,Grocery,123,1,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.4032
2025-04-20,P2,Wheat Flour,Grocery,106,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.3846
2025-04-21,P2,Wheat Flour,Grocery,142,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2913
2025-04-22,P2,Wheat Flour,Grocery,140,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2728
2025-04-23,P2,Wheat Flour,Grocery,159,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2751
2025-04-24,P2,Wheat Flour,Grocery,169,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2688
2025-04-25,P2,Wheat Flour,Grocery,175,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.1717
2025-04-26,P2,Wheat Flour,Grocery,114,1,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.1829
2025-04-27,P2,Wheat Flour,Grocery,89,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2179
2025-04-28,P2,Wheat Flour,Grocery,137,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2193
2025-04-29,P2,Wheat Flour,Grocery,144,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2187
2025-04-30,P2,Wheat Flour,Grocery,161,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2199
2025-05-01,P2,Wheat Flour,Grocery,63,0,1,2025-05-01,0,0,0,1,supplier_quality_hold,0.8,0,,0,0,20,0.24,0.3158
2025-05-02,P2,Wheat Flour,Grocery,202,0,0,,0,0,0,1,supplier_quality_hold,0.8,0,,0,0,20,0.57,0.3557
2025-05-03,P2,Wheat Flour,Grocery,114,1,0,,0,0,0,1,supplier_quality_hold,0.8,0,,0,0,16,0.52,0.3559
2025-05-04,P2,Wheat Flour,Grocery,96,1,0,,0,0,0,1,supplier_quality_hold,0.8,0,,0,0,19,0.46,0.3451
2025-05-05,P2,Wheat Flour,Grocery,141,0,0,,0,0,1,1,supplier_quality_hold,0.8,0,,0,0,19,0.42,0.3444
2025-05-06,P2,Wheat Flour,Grocery,148,0,0,,0,0,0,1,supplier_quality_hold,0.8,0,,0,0,20,0.57,0.3445
2025-05-07,P2,Wheat Flour,Grocery,204,0,0,,0,0,0,1,supplier_quality_hold,0.8,0,,0,1,20,0.57,0.3782
2025-05-08,P2,Wheat Flour,Grocery,145,0,0,,0,0,0,1,supplier_quality_hold,0.8,0,,0,1,17,0.49,0.2701
2025-05-09,P2,Wheat Flour,Grocery,181,0,0,,0,0,0,1,supplier_quality_hold,0.8,0,,0,0,19,0.33,0.2487
2025-05-10,P2,Wheat Flour,Grocery,107,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2581
2025-05-11,P2,Wheat Flour,Grocery,94,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2614
2025-05-12,P2,Wheat Flour,Grocery,144,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2606
2025-05-13,P2,Wheat Flour,Grocery,146,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.261
2025-05-14,P2,Wheat Flour,Grocery,162,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.214
2025-05-15,P2,Wheat Flour,Grocery,178,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2305
2025-05-16,P2,Wheat Flour,Grocery,182,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2312
2025-05-17,P2,Wheat Flour,Grocery,111,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2259
2025-05-18,P2,Wheat Flour,Grocery,94,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2266
2025-05-19,P2,Wheat Flour,Grocery,146,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.226
2025-05-20,P2,Wheat Flour,Grocery,143,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2267
2025-05-21,P2,Wheat Flour,Grocery,162,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.227
2025-05-22,P2,Wheat Flour,Grocery,176,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2246
2025-05-23,P2,Wheat Flour,Grocery,178,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.221
2025-05-24,P2,Wheat Flour,Grocery,112,1,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2189
2025-05-25,P2,Wheat Flour,Grocery,95,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2166
2025-05-26,P2,Wheat Flour,Grocery,143,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2172
2025-05-27,P2,Wheat Flour,Grocery,147,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2165
2025-05-28,P2,Wheat Flour,Grocery,161,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2159
2025-05-29,P2,Wheat Flour,Grocery,177,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2175
2025-05-30,P2,Wheat Flour,Grocery,184,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2233
2025-05-31,P2,Wheat Flour,Grocery,107,1,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2303
2025-06-01,P2,Wheat Flour,Grocery,94,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2328
2025-06-02,P2,Wheat Flour,Grocery,143,0,0,,0,0,1,0,,0.0,0,,0,0,9,1.0,0.2329
2025-06-03,P2,Wheat Flour,Grocery,149,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2327
2025-06-04,P2,Wheat Flour,Grocery,158,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.232
2025-06-05,P2,Wheat Flour,Grocery,182,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2367
2025-06-06,P2,Wheat Flour,Grocery,182,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2355
2025-06-07,P2,Wheat Flour,Grocery,115,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2254
2025-06-08,P2,Wheat Flour,Grocery,101,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2112
2025-06-09,P2,Wheat Flour,Grocery,145,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2106
2025-06-10,P2,Wheat Flour,Grocery,147,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2108
2025-06-11,P2,Wheat Flour,Grocery,166,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2134
2025-06-12,P2,Wheat Flour,Grocery,174,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.206
2025-06-13,P2,Wheat Flour,Grocery,183,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2065
2025-06-14,P2,Wheat Flour,Grocery,105,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2217
2025-06-15,P2,Wheat Flour,Grocery,97,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2293
2025-06-16,P2,Wheat Flour,Grocery,142,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.23
2025-06-17,P2,Wheat Flour,Grocery,147,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2301
2025-06-18,P2,Wheat Flour,Grocery,164,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2289
2025-06-19,P2,Wheat Flour,Grocery,174,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2284
2025-06-20,P2,Wheat Flour,Grocery,186,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2318
2025-06-21,P2,Wheat Flour,Grocery,118,1,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2123
2025-06-22,P2,Wheat Flour,Grocery,101,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2041
2025-06-23,P2,Wheat Flour,Grocery,145,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2031
2025-06-24,P2,Wheat Flour,Grocery,147,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2031
2025-06-25,P2,Wheat Flour,Grocery,164,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.203
2025-06-26,P2,Wheat Flour,Grocery,174,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2029
2025-06-27,P2,Wheat Flour,Grocery,186,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2027
2025-06-28,P2,Wheat Flour,Grocery,119,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2015
2025-06-29,P2,Wheat Flour,Grocery,103,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.1977
2025-06-30,P2,Wheat Flour,Grocery,302,0,0,,0,0,0,0,,0.0,1,news_event_demand,0,0,8,1.0,0.3802
2025-07-01,P2,Wheat Flour,Grocery,305,0,0,,0,0,0,0,,0.0,1,news_event_demand,0,0,5,1.0,0.418
2025-07-02,P2,Wheat Flour,Grocery,164,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.4178
2025-07-03,P2,Wheat Flour,Grocery,182,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.4137
2025-07-04,P2,Wheat Flour,Grocery,187,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.4131
2025-07-05,P2,Wheat Flour,Grocery,113,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.4207
2025-07-06,P2,Wheat Flour,Grocery,110,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.4123
2025-07-07,P2,Wheat Flour,Grocery,145,0,0,,0,0,1,0,,0.0,0,,0,0,8,1.0,0.3832
2025-07-08,P2,Wheat Flour,Grocery,146,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2049
2025-07-09,P2,Wheat Flour,Grocery,214,0,0,,0,0,0,0,,0.0,0,,0,1,9,1.0,0.2504
2025-07-10,P2,Wheat Flour,Grocery,155,0,0,,0,0,0,0,,0.0,0,,0,1,7,1.0,0.2461
2025-07-11,P2,Wheat Flour,Grocery,181,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2419
2025-07-12,P2,Wheat Flour,Grocery,110,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2457
2025-07-13,P2,Wheat Flour,Grocery,101,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2593
2025-07-14,P2,Wheat Flour,Grocery,145,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2591
2025-07-15,P2,Wheat Flour,Grocery,148,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2584
2025-07-16,P2,Wheat Flour,Grocery,164,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.1987
2025-07-17,P2,Wheat Flour,Grocery,182,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2163
2025-07-18,P2,Wheat Flour,Grocery,185,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.22
2025-07-19,P2,Wheat Flour,Grocery,115,1,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.213
2025-07-20,P2,Wheat Flour,Grocery,149,1,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,16,0.63,0.1539
2025-07-21,P2,Wheat Flour,Grocery,220,0,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,12,0.67,0.2017
2025-07-22,P2,Wheat Flour,Grocery,186,0,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,16,0.58,0.1933
2025-07-23,P2,Wheat Flour,Grocery,207,0,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,15,0.74,0.1994
2025-07-24,P2,Wheat Flour,Grocery,260,0,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,15,0.73,0.2499
2025-07-25,P2,Wheat Flour,Grocery,254,0,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,13,0.67,0.267
2025-07-26,P2,Wheat Flour,Grocery,133,1,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,14,0.54,0.2405
2025-07-27,P2,Wheat Flour,Grocery,131,1,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,14,0.59,0.2617
2025-07-28,P2,Wheat Flour,Grocery,187,0,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,12,0.61,0.2641
2025-07-29,P2,Wheat Flour,Grocery,222,0,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,16,0.74,0.2616
2025-07-30,P2,Wheat Flour,Grocery,216,0,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,14,0.6,0.2616
2025-07-31,P2,Wheat Flour,Grocery,228,0,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,15,0.71,0.2431
2025-08-01,P2,Wheat Flour,Grocery,231,0,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,15,0.67,0.2263
2025-08-02,P2,Wheat Flour,Grocery,145,1,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,16,0.59,0.2119
2025-08-03,P2,Wheat Flour,Grocery,145,1,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,15,0.67,0.1926
2025-08-04,P2,Wheat Flour,Grocery,211,0,0,,0,0,1,1,raw_material_shortage,0.5,0,,0,0,16,0.54,0.1899
2025-08-05,P2,Wheat Flour,Grocery,149,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2146
2025-08-06,P2,Wheat Flour,Grocery,163,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2185
2025-08-07,P2,Wheat Flour,Grocery,182,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.1959
2025-08-08,P2,Wheat Flour,Grocery,185,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.148
2025-08-09,P2,Wheat Flour,Grocery,113,1,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.1947
2025-08-10,P2,Wheat Flour,Grocery,98,1,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2562
2025-08-11,P2,Wheat Flour,Grocery,150,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2199
2025-08-12,P2,Wheat Flour,Grocery,150,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2197
2025-08-13,P2,Wheat Flour,Grocery,171,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2227
2025-08-14,P2,Wheat Flour,Grocery,183,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2233
2025-08-15,P2,Wheat Flour,Grocery,85,0,1,2025-08-15,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2751
2025-08-16,P2,Wheat Flour,Grocery,131,1,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2611
2025-08-17,P2,Wheat Flour,Grocery,98,1,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2621
2025-08-18,P2,Wheat Flour,Grocery,156,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2634
2025-08-19,P2,Wheat Flour,Grocery,151,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2635
2025-08-20,P2,Wheat Flour,Grocery,172,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.264
2025-08-21,P2,Wheat Flour,Grocery,181,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2619
2025-08-22,P2,Wheat Flour,Grocery,189,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2046
2025-08-23,P2,Wheat Flour,Grocery,122,1,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.215
2025-08-24,P2,Wheat Flour,Grocery,97,1,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2174
2025-08-25,P2,Wheat Flour,Grocery,148,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2191
2025-08-26,P2,Wheat Flour,Grocery,153,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2188
2025-08-27,P2,Wheat Flour,Grocery,68,0,1,2025-08-27,0,0,0,0,,0.0,0,,0,0,9,1.0,0.3204
2025-08-28,P2,Wheat Flour,Grocery,231,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.3805
2025-08-29,P2,Wheat Flour,Grocery,189,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.3801
2025-08-30,P2,Wheat Flour,Grocery,116,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.3847
2025-08-31,P2,Wheat Flour,Grocery,114,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.364
2025-09-01,P2,Wheat Flour,Grocery,147,0,0,,0,0,1,0,,0.0,0,,0,0,6,1.0,0.3641
2025-09-02,P2,Wheat Flour,Grocery,154,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.3638
2025-09-03,P2,Wheat Flour,Grocery,169,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2557
2025-09-04,P2,Wheat Flour,Grocery,185,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.196
2025-09-05,P2,Wheat Flour,Grocery,189,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.1961
2025-09-06,P2,Wheat Flour,Grocery,121,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.1896
2025-09-07,P2,Wheat Flour,Grocery,110,1,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.1966
2025-09-08,P2,Wheat Flour,Grocery,236,0,0,,0,0,0,0,,0.0,1,flash_sale,0,0,5,1.0,0.2587
2025-09-09,P2,Wheat Flour,Grocery,252,0,0,,0,0,0,0,,0.0,1,flash_sale,0,0,5,1.0,0.2949
2025-09-10,P2,Wheat Flour,Grocery,359,0,0,,0,0,0,0,,0.0,1,flash_sale,0,1,5,1.0,0.41
2025-09-11,P2,Wheat Flour,Grocery,251,0,0,,0,0,0,0,,0.0,1,flash_sale,0,1,5,1.0,0.3958
2025-09-12,P2,Wheat Flour,Grocery,302,0,0,,0,0,0,0,,0.0,1,flash_sale,0,0,5,1.0,0.3872
2025-09-13,P2,Wheat Flour,Grocery,120,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.3879
2025-09-14,P2,Wheat Flour,Grocery,97,1,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.404
2025-09-15,P2,Wheat Flour,Grocery,157,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.4431
2025-09-16,P2,Wheat Flour,Grocery,156,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.4794
2025-09-17,P2,Wheat Flour,Grocery,172,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.4039
2025-09-18,P2,Wheat Flour,Grocery,189,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.3853
2025-09-19,P2,Wheat Flour,Grocery,189,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2234
2025-09-20,P2,Wheat Flour,Grocery,125,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2179
2025-09-21,P2,Wheat Flour,Grocery,104,1,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2038
2025-09-22,P2,Wheat Flour,Grocery,155,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2042
2025-09-23,P2,Wheat Flour,Grocery,155,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2044
2025-09-24,P2,Wheat Flour,Grocery,175,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2058
2025-09-25,P2,Wheat Flour,Grocery,188,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2056
2025-09-26,P2,Wheat Flour,Grocery,198,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2144
2025-09-27,P2,Wheat Flour,Grocery,121,1,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2196
2025-09-28,P2,Wheat Flour,Grocery,105,1,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2169
2025-09-29,P2,Wheat Flour,Grocery,149,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2187
2025-09-30,P2,Wheat Flour,Grocery,155,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2188
2025-10-01,P2,Wheat Flour,Grocery,174,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2182
2025-10-02,P2,Wheat Flour,Grocery,60,0,1,2025-10-02,0,0,0,0,,0.0,0,,0,0,7,1.0,0.3344
2025-10-03,P2,Wheat Flour,Grocery,241,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.3964
2025-10-04,P2,Wheat Flour,Grocery,126,1,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.3924
2025-10-05,P2,Wheat Flour,Grocery,103,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.3957
2025-10-06,P2,Wheat Flour,Grocery,155,0,0,,0,0,1,0,,0.0,0,,0,0,7,1.0,0.3944
2025-10-07,P2,Wheat Flour,Grocery,153,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.3946
2025-10-08,P2,Wheat Flour,Grocery,244,0,0,,0,0,0,1,logistics_strike,0.7,0,,0,0,17,0.38,0.4405
2025-10-09,P2,Wheat Flour,Grocery,247,0,0,,0,0,0,1,logistics_strike,0.7,0,,0,0,18,0.53,0.3376
2025-10-10,P2,Wheat Flour,Grocery,276,0,0,,0,0,0,1,logistics_strike,0.7,0,,0,0,15,0.42,0.3647
2025-10-11,P2,Wheat Flour,Grocery,166,1,0,,0,0,0,1,logistics_strike,0.7,0,,0,0,14,0.62,0.3308
2025-10-12,P2,Wheat Flour,Grocery,137,1,0,,0,0,0,1,logistics_strike,0.7,0,,0,0,17,0.42,0.2859
2025-10-13,P2,Wheat Flour,Grocery,224,0,0,,0,0,0,1,logistics_strike,0.7,0,,0,0,14,0.43,0.2599
2025-10-14,P2,Wheat Flour,Grocery,215,0,0,,0,0,0,1,logistics_strike,0.7,0,,0,0,15,0.31,0.2243
2025-10-15,P2,Wheat Flour,Grocery,207,0,0,,0,1,0,1,logistics_strike,0.7,0,,0,0,16,0.54,0.2222
2025-10-16,P2,Wheat Flour,Grocery,257,0,0,,0,1,0,1,logistics_strike,0.7,0,,0,0,18,0.31,0.2274
2025-10-17,P2,Wheat Flour,Grocery,255,0,0,,0,1,0,1,logistics_strike,0.7,0,,0,0,17,0.33,0.2111
2025-10-18,P2,Wheat Flour,Grocery,143,1,0,,0,1,0,1,logistics_strike,0.7,0,,0,0,15,0.63,0.2358
2025-10-19,P2,Wheat Flour,Grocery,102,1,0,,0,1,0,0,,0.0,0,,0,0,5,1.0,0.2874
2025-10-20,P2,Wheat Flour,Grocery,59,0,1,2025-10-20,0,1,0,0,,0.0,0,,0,0,8,1.0,0.4334
2025-10-21,P2,Wheat Flour,Grocery,69,0,1,2025-10-21,0,1,0,0,,0.0,0,,0,0,6,1.0,0.5382
2025-10-22,P2,Wheat Flour,Grocery,101,0,1,2025-10-22,0,1,0,0,,0.0,0,,0,0,8,1.0,0.5881
2025-10-23,P2,Wheat Flour,Grocery,230,0,0,,0,1,0,0,,0.0,0,,0,0,9,1.0,0.562
2025-10-24,P2,Wheat Flour,Grocery,194,0,0,,0,1,0,0,,0.0,0,,0,0,8,1.0,0.497
2025-10-25,P2,Wheat Flour,Grocery,114,1,0,,0,1,0,0,,0.0,0,,0,0,5,1.0,0.5121
2025-10-26,P2,Wheat Flour,Grocery,107,1,0,,0,1,0,0,,0.0,0,,0,0,7,1.0,0.5071
2025-10-27,P2,Wheat Flour,Grocery,159,0,0,,0,1,0,0,,0.0,0,,0,0,6,1.0,0.4107
2025-10-28,P2,Wheat Flour,Grocery,161,0,0,,0,1,0,0,,0.0,0,,0,0,5,1.0,0.3173
2025-10-29,P2,Wheat Flour,Grocery,176,0,0,,0,1,0,0,,0.0,0,,0,0,8,1.0,0.2641
2025-10-30,P2,Wheat Flour,Grocery,188,0,0,,0,1,0,0,,0.0,0,,0,0,5,1.0,0.2171
2025-10-31,P2,Wheat Flour,Grocery,195,0,0,,0,1,0,0,,0.0,0,,0,0,6,1.0,0.2181
